9930407,2800207,小川町,,,99304,13,101-0052,千代田区神田小川町１-６,139.767551,35.695487,0000-00-00,0000-00-00,0,9930407
9930408,9930408,岩本町,,,99304,13,101-0033,千代田区神田岩本町１,139.775866,35.695534,0000-00-00,0000-00-00,0,9930408
9930409,1131403,馬喰横山,,,99304,13,103-0003,中央区日本橋横山町４-１３,139.782768,35.69212,0000-00-00,0000-00-00,0,9930409
9930410,9930410,浜町,,,99304,13,103-0007,中央区日本橋浜町２-５９-３,139.788154,35.688516,0000-00-00,0000-00-00,0,9930410
9930411,9930114,森下,,,99304,13,135-0004,江東区森下２-１７-１７,139.797042,35.68796,0000-00-00,0000-00-00,0,9930411
9930412,9930412,菊川,,,99304,13,130-0024,墨田区菊川３-１６-２,139.806016,35.688379,0000-00-00,0000-00-00,0,9930412
9930413,2800814,住吉,,,99304,13,135-0002,江東区住吉２-２３-１２,139.815681,35.689073,0000-00-00,0000-00-00,0,9930413
9930414,9930414,西大島,,,99304,13,136-0072,江東区大島２-４１-１９,139.826206,35.689349,0000-00-00,0000-00-00,0,9930414
9930415,9930415,大島,,,99304,13,136-0072,江東区大島５-１０-８,139.83565,35.689905,0000-00-00,0000-00-00,0,9930415
9930416,9930416,東大島,,,99304,13,136-0072,江東区大島９-３-１４,139.845963,35.690355,0000-00-00,0000-00-00,0,9930416
9930417,9930417,船堀,,,99304,13,134-0091,江戸川区船堀３-６-１,139.864258,35.683795,0000-00-00,0000-00-00,0,9930417
9930418,9930418,一之江,,,99304,13,134-0003,江戸川区春江町４-２,139.882934,35.686055,0000-00-00,0000-00-00,0,9930418
9930419,9930419,瑞江,,,99304,13,132-0011,江戸川区瑞江２-２-１,139.89761,35.693318,0000-00-00,0000-00-00,0,9930419
9930420,9930420,篠崎,,,99304,13,133-0061,江戸川区篠崎町７-２７-１,139.903698,35.706017,0000-00-00,0000-00-00,0,9930420
9930501,9930501,三ノ輪橋,,,99305,13,116-0003,荒川区南千住１,139.791412,35.732248,0000-00-00,0000-00-00,0,9930501
9930502,9930502,荒川一中前,,,99305,13,116-0003,荒川区南千住１-１,139.788988,35.733659,0000-00-00,0000-00-00,0,9930502
9930503,9930503,荒川区役所前,,,99305,13,116-0002,荒川区荒川１,139.786456,35.73493,0000-00-00,0000-00-00,0,9930503
9930504,9930504,荒川二丁目,,,99305,13,116-0002,荒川区荒川２,139.784696,35.738623,0000-00-00,0000-00-00,0,9930504
9930505,9930505,荒川七丁目,,,99305,13,116-0002,荒川区荒川７,139.78417,35.741975,0000-00-00,0000-00-00,0,9930505
9930506,2300104,町屋駅前,,,99305,13,116-0002,荒川区荒川７,139.781145,35.74275,0000-00-00,0000-00-00,0,9930506
9930507,9930507,町屋二丁目,,,99305,13,116-0002,荒川区荒川６,139.776625,35.743837,0000-00-00,0000-00-00,0,9930507
9930508,9930508,東尾久三丁目,,,99305,13,116-0012,荒川区東尾久３,139.774386,35.745398,0000-00-00,0000-00-00,0,9930508
9930509,9930509,熊野前,,,99305,13,116-0012,荒川区東尾久５,139.769204,35.749212,0000-00-00,0000-00-00,0,9930509
9930510,9930510,宮ノ前,,,99305,13,116-0012,荒川区東尾久５,139.764955,35.750135,0000-00-00,0000-00-00,0,9930510
9930511,9930511,小台,,,99305,13,116-0011,荒川区西尾久５,139.761779,35.750579,0000-00-00,0000-00-00,0,9930511
9930512,9930512,荒川遊園地前,,,99305,13,116-0011,荒川区西尾久５,139.757767,35.750744,0000-00-00,0000-00-00,0,9930512
9930513,9930513,荒川車庫前,,,99305,13,116-0011,荒川区西尾久７,139.752617,35.750909,0000-00-00,0000-00-00,0,9930513
9930514,9930514,梶原,,,99305,13,114-0004,北区堀船３,139.747403,35.751162,0000-00-00,0000-00-00,0,9930514
9930515,9930515,栄町,,,99305,13,114-0005,北区栄町,139.742124,35.750909,0000-00-00,0000-00-00,0,9930515
9930516,1133212,王子駅前,,,99305,13,114-0002,北区王子１,139.737661,35.753199,0000-00-00,0000-00-00,0,9930516
9930517,9930517,飛鳥山,,,99305,13,114-0023,北区滝野川１,139.737382,35.750248,0000-00-00,0000-00-00,0,9930517
9930518,9930518,滝野川一丁目,,,99305,13,114-0023,北区滝野川１,139.735376,35.747374,0000-00-00,0000-00-00,0,9930518
